Time [s],Packet ID,MOSI,MISO
0.000000040000000,,0x09,
0.000002200000000,,0x17,
0.000004360000000,,0x04,
0.000006520000000,,0x02,
0.000008680000000,,0x16,
0.000010820000000,,0x1A,
0.000012980000000,,0x19,
0.000015140000000,,0x0C,
0.000017300000000,,0x07,
0.000019460000000,,0x1B,
0.000021600000000,,0x0F,
0.000023760000000,,0x0B,
0.000025920000000,,0x14,
0.000028080000000,,0x08,
0.000030240000000,,0x0D,
0.000032380000000,,0x11,
0.000034540000000,,0x1C,
0.000036700000000,,0x1C,
0.000038860000000,,0x18,
0.000041020000000,,0x16,
0.000043180000000,,0x12,
0.000045320000000,,0x05,
0.000047480000000,,0x05,
0.000049640000000,,0x09,
0.000051800000000,,0x1B,
0.000053960000000,,0x16,
0.000056100000000,,0x0F,
0.000058260000000,,0x0F,
0.000060420000000,,0x1A,
0.000062580000000,,0x0C,
0.000064740000000,,0x1A,
0.000066880000000,,0x11,
0.000069040000000,,0x10,
0.000071200000000,,0x0E,
0.000073360000000,,0x15,
0.000075520000000,,0x0F,
0.000077660000000,,0x12,
0.000079820000000,,0x10,
0.000081980000000,,0x13,
0.000084140000000,,0x1F,
0.000086300000000,,0x10,
0.000088440000000,,0x17,
0.000090600000000,,0x11,
0.000092760000000,,0x14,
0.000094920000000,,0x00,
0.000097080000000,,0x11,
0.000099220000000,,0x18,
0.000101380000000,,0x12,
0.000103540000000,,0x1C,
0.000105700000000,,0x01,
0.000107860000000,,0x12,
0.000110020000000,,0x09,
0.000112160000000,,0x17,
0.000114320000000,,0x04,
0.000116480000000,,0x02,
0.000118640000000,,0x16,
0.000120800000000,,0x1A,
0.000122940000000,,0x19,
0.000125100000000,,0x0C,
0.000127260000000,,0x07,
0.000129420000000,,0x1B,
0.000131580000000,,0x0F,
0.000133720000000,,0x0B,
0.000135880000000,,0x14,
0.000138040000000,,0x08,
0.000140200000000,,0x0D,
0.000142360000000,,0x11,
0.000144500000000,,0x1C,
0.000146660000000,,0x1C,
0.000148820000000,,0x18,
0.000150980000000,,0x16,
0.000153140000000,,0x12,
0.000155300000000,,0x05,
0.000157440000000,,0x05,
0.000159600000000,,0x09,
