Time [s],Packet ID,MOSI,MISO
0.000339500000000,,0b  0100  0101,
0.000343460000000,,0b  0000  0000,
0.000347440000000,,0b  1110  1001,
0.000351400000000,,0b  1001  1111,
0.000355360000000,,0b  1000  1110,
0.000359320000000,,0b  1011  0111,
0.000363280000000,,0b  1001  1111,
0.000367260000000,,0b  1001  1101,
0.000371220000000,,0b  1000  0100,
0.000375200000000,,0b  0000  1010,
0.000379160000000,,0b  0000  1100,
0.000383120000000,,0b  1000  0110,
0.000387100000000,,0b  0001  0000,
0.000391060000000,,0b  1011  0001,
0.000395020000000,,0b  1010  1110,
0.000399000000000,,0b  1011  0100,
0.000402960000000,,0b  1100  1010,
0.000406920000000,,0b  1101  0110,
0.000410900000000,,0b  0110  1111,
0.000414860000000,,0b  0011  1010,
0.000418820000000,,0b  0110  1110,
0.000422780000000,,0b  0111  1010,
0.000426760000000,,0b  0110  0111,
0.000430720000000,,0b  0010  1111,
0.000434680000000,,0b  0110  0110,
0.000438660000000,,0b  0110  1100,
0.000442620000000,,0b  0101  1100,
0.000446580000000,,0b  0001  0111,
0.000450560000000,,0b  0111  0011,
0.000454520000000,,0b  1011  1001,
0.000458480000000,,0b  1001  0000,
0.000462460000000,,0b  0000  0110,
0.000466420000000,,0b  0101  0101,
0.000470380000000,,0b  0110  1110,
0.000474340000000,,0b  1011  1111,
0.000478320000000,,0b  0011  0101,
0.000482280000000,,0b  0110  1110,
0.000486240000000,,0b  0001  0101,
0.000490220000000,,0b  1001  1011,
0.000494180000000,,0b  0010  0000,
0.000498140000000,,0b  0111  0011,
0.000502120000000,,0b  0101  0110,
0.000506080000000,,0b  0110  1001,
0.000510040000000,,0b  1101  0100,
0.000514020000000,,0b  1011  1111,
0.000517980000000,,0b  0010  1010,
0.000521940000000,,0b  1001  0001,
0.000525920000000,,0b  0011  1000,
0.000529880000000,,0b  1011  0001,
0.000533840000000,,0b  1001  0101,
0.000537820000000,,0b  0000  1110,
0.000541780000000,,0b  1111  1000,
0.000545740000000,,0b  1110  1010,
0.000549700000000,,0b  0110  1000,
0.000553680000000,,0b  1110  0011,
0.000557640000000,,0b  1100  0010,
0.000561600000000,,0b  0001  1011,
0.000565580000000,,0b  1110  1000,
0.000569540000000,,0b  0111  0100,
0.000573500000000,,0b  0011  1000,
0.000577460000000,,0b  1011  0110,
0.000581440000000,,0b  1110  0010,
0.000585400000000,,0b  0100  1000,
0.000589360000000,,0b  1011  1111,
0.000593320000000,,0b  0110  1010,
0.000597300000000,,0b  1001  0011,
0.000601260000000,,0b  1101  0110,
0.000605220000000,,0b  0100  1110,
0.000609200000000,,0b  0010  1010,
0.000613160000000,,0b  0000  0011,
0.000617120000000,,0b  0001  1111,
0.000621080000000,,0b  1110  0011,
0.000625060000000,,0b  1110  0001,
0.000629020000000,,0b  0010  1001,
0.000632980000000,,0b  1011  0001,
0.000636960000000,,0b  0010  0101,
0.000640920000000,,0b  0000  1010,
0.000644880000000,,0b  1110  1001,
0.000648860000000,,0b  1101  0101,
0.000652820000000,,0b  0010  0110,
0.000656780000000,,0b  1011  1101,
0.000660740000000,,0b  1000  0110,
0.000664700000000,,0b  0100  1110,
0.000668680000000,,0b  0101  1101,
0.000672640000000,,0b  0111  0111,
0.000676620000000,,0b  0111  1011,
0.000680580000000,,0b  1001  1011,
0.000684540000000,,0b  1110  1110,
0.000688520000000,,0b  1001  1010,
0.000692480000000,,0b  1110  1001,
0.000696440000000,,0b  1110  0110,
0.000700420000000,,0b  0001  0100,
0.000704380000000,,0b  0101  1111,
0.000708340000000,,0b  0110  1000,
0.000712320000000,,0b  1001  0011,
0.000716280000000,,0b  1100  0001,
0.000720240000000,,0b  0011  1001,
0.000724200000000,,0b  1101  0111,
0.000728180000000,,0b  1111  1011,
0.000732140000000,,0b  0111  0000,
0.000736100000000,,0b  1101  1011,
0.000740080000000,,0b  1010  1101,
0.000744040000000,,0b  0110  0111,
0.000748000000000,,0b  1110  0010,
0.000751960000000,,0b  1011  1100,
0.000755940000000,,0b  1111  1101,
0.000759900000000,,0b  1111  1101,
0.000763860000000,,0b  0011  1010,
0.000767820000000,,0b  0100  1010,
0.000771800000000,,0b  0011  1111,
0.000775760000000,,0b  0111  1000,
0.000779740000000,,0b  0011  1001,
0.000783700000000,,0b  1101  0100,
0.000787660000000,,0b  1100  1000,
0.000791640000000,,0b  0101  1110,
0.000795600000000,,0b  1111  0101,
0.000799560000000,,0b  0100  0000,
0.000803520000000,,0b  1011  1110,
0.000807500000000,,0b  0010  0110,
0.000811460000000,,0b  0101  0110,
0.000815420000000,,0b  0011  1011,
0.000819400000000,,0b  1111  0100,
0.000823360000000,,0b  1101  1110,
0.000827320000000,,0b  0101  1110,
0.000831280000000,,0b  0111  0111,
0.000835260000000,,0b  0110  0111,
0.000839220000000,,0b  0101  0111,
0.000843180000000,,0b  1110  1101,
0.000847140000000,,0b  1001  1110,
0.000851120000000,,0b  1011  0001,
0.000855080000000,,0b  0100  0010,
0.000859040000000,,0b  0111  1110,
0.000863020000000,,0b  0011  0110,
0.000866980000000,,0b  0001  0010,
0.000870940000000,,0b  1100  0110,
0.000874920000000,,0b  1100  1101,
0.000878880000000,,0b  1010  0111,
0.000882840000000,,0b  0100  1111,
0.000886800000000,,0b  0010  0001,
0.000890780000000,,0b  1011  0011,
0.000894740000000,,0b  0101  1010,
0.000898700000000,,0b  1110  0001,
0.000902660000000,,0b  0010  1010,
0.000906640000000,,0b  1000  0010,
0.000910600000000,,0b  0000  1011,
0.000914560000000,,0b  0010  0100,
0.000918540000000,,0b  0000  0100,
0.000922500000000,,0b  0000  1100,
0.000926460000000,,0b  1110  0010,
0.000930440000000,,0b  0101  0111,
0.000934400000000,,0b  0100  0000,
0.000938360000000,,0b  0100  0111,
0.000942340000000,,0b  1011  1001,
0.000946300000000,,0b  0110  0011,
0.000950260000000,,0b  0011  0011,
0.000954220000000,,0b  1000  0100,
0.000958200000000,,0b  1000  0000,
0.000962160000000,,0b  1010  0011,
0.000966120000000,,0b  1011  1111,
0.000970080000000,,0b  0000  1001,
0.000974060000000,,0b  1010  0011,
0.000978020000000,,0b  0110  0001,
0.000981980000000,,0b  1110  0000,
0.000985960000000,,0b  1010  0111,
0.000989920000000,,0b  0101  0001,
0.000993880000000,,0b  1100  1111,
0.000997860000000,,0b  1000  0100,
0.001001820000000,,0b  0110  1010,
0.001005780000000,,0b  0000  1111,
0.001009740000000,,0b  0001  1111,
0.001013720000000,,0b  1001  0000,
0.001017680000000,,0b  1101  0001,
0.001021660000000,,0b  0010  0101,
0.001025620000000,,0b  1010  0000,
0.001029580000000,,0b  0100  0111,
0.001033540000000,,0b  1001  1011,
0.001037500000000,,0b  0100  0000,
0.001041480000000,,0b  0111  0000,
0.001045440000000,,0b  1100  1111,
0.001049420000000,,0b  1110  1001,
0.001053380000000,,0b  1011  0100,
0.001057340000000,,0b  0011  0100,
0.001061300000000,,0b  0011  1110,
0.001065260000000,,0b  0001  1100,
0.001069240000000,,0b  0111  0101,
0.001073200000000,,0b  1001  1110,
0.001077160000000,,0b  1101  1111,
0.001081140000000,,0b  1010  1111,
0.001085100000000,,0b  0110  1011,
0.001089080000000,,0b  0011  1001,
0.001093040000000,,0b  0111  0011,
0.001097000000000,,0b  1011  1011,
0.001100960000000,,0b  1011  0010,
0.001104920000000,,0b  0011  0010,
0.001108900000000,,0b  0110  0001,
0.001112860000000,,0b  1101  1000,
0.001116840000000,,0b  0010  1110,
0.001120800000000,,0b  0100  1101,
0.001124760000000,,0b  1101  1101,
0.001128720000000,,0b  0110  1110,
0.001132700000000,,0b  0110  1010,
0.001136660000000,,0b  0110  0111,
0.001140620000000,,0b  1001  0100,
0.001144580000000,,0b  1101  1001,
0.001148540000000,,0b  1000  0011,
0.001152520000000,,0b  1001  1111,
0.001156480000000,,0b  0110  1110,
0.001160440000000,,0b  1011  0001,
0.001164420000000,,0b  1101  1011,
0.001168380000000,,0b  1110  0010,
0.001172340000000,,0b  1001  1010,
0.001176320000000,,0b  1001  1010,
0.001180280000000,,0b  1101  0110,
0.001184240000000,,0b  0001  1000,
0.001188220000000,,0b  0100  1110,
0.001192180000000,,0b  0000  1010,
0.001196140000000,,0b  0000  0010,
0.001200120000000,,0b  0110  1000,
0.001204080000000,,0b  1001  1100,
0.001208040000000,,0b  0011  1110,
0.001212000000000,,0b  1010  1111,
0.001215980000000,,0b  0100  0010,
0.001219940000000,,0b  1010  0001,
0.001223900000000,,0b  1100  1110,
0.001227860000000,,0b  0000  1100,
0.001231840000000,,0b  1110  1100,
0.001235800000000,,0b  1011  1001,
0.001239760000000,,0b  1100  1100,
0.001243740000000,,0b  1100  1000,
0.001247700000000,,0b  1011  1000,
0.001251660000000,,0b  1001  0101,
0.001255620000000,,0b  0101  1000,
0.001259600000000,,0b  1001  1100,
0.001263560000000,,0b  1110  0011,
0.001267520000000,,0b  0111  0101,
0.001271480000000,,0b  0110  1000,
0.001275440000000,,0b  1011  1111,
0.001279420000000,,0b  0000  1100,
0.001283380000000,,0b  1111  0110,
0.001287340000000,,0b  0001  0011,
0.001291320000000,,0b  1001  0011,
0.001295280000000,,0b  1001  0001,
0.001299240000000,,0b  0011  1011,
0.001303220000000,,0b  1000  0010,
0.001307180000000,,0b  1011  1011,
0.001311140000000,,0b  0010  0000,
0.001315120000000,,0b  0001  0101,
0.001319080000000,,0b  0011  0011,
0.001323040000000,,0b  1010  1100,
0.001327020000000,,0b  0000  1001,
0.001330980000000,,0b  0000  0100,
0.001334960000000,,0b  0001  0010,
0.001338920000000,,0b  0000  1100,
0.001342900000000,,0b  0110  0000,
0.001346860000000,,0b  0111  0000,
0.001350820000000,,0b  1010  1001,
0.001354800000000,,0b  1000  1100,
0.001358760000000,,0b  0111  0001,
0.001362720000000,,0b  1110  1001,
0.001366680000000,,0b  1000  0101,
0.001370660000000,,0b  0010  0100,
0.001374620000000,,0b  1110  1000,
0.001378600000000,,0b  1100  0110,
0.001382560000000,,0b  0001  1110,
0.001386520000000,,0b  1001  0011,
0.001390500000000,,0b  1110  1001,
0.001394460000000,,0b  1011  0000,
0.001398420000000,,0b  0111  0000,
0.001402400000000,,0b  0101  0110,
0.001406360000000,,0b  0111  0101,
0.001410340000000,,0b  0001  1000,
0.001414300000000,,0b  1011  1100,
0.001418260000000,,0b  0010  1110,
0.001422220000000,,0b  1100  1001,
0.001426200000000,,0b  1001  1100,
0.001430160000000,,0b  1101  1011,
0.001434120000000,,0b  1111  1100,
0.001438100000000,,0b  0111  0100,
0.001442060000000,,0b  1010  1101,
0.001446020000000,,0b  1110  0110,
0.001450000000000,,0b  1111  0110,
0.001453960000000,,0b  0111  1011,
0.001457920000000,,0b  0001  1000,
0.001461880000000,,0b  1101  1000,
0.001465860000000,,0b  0110  1001,
0.001469820000000,,0b  0011  1000,
0.001473780000000,,0b  0111  0101,
0.001477760000000,,0b  1101  0110,
0.001481720000000,,0b  0101  0101,
0.001485700000000,,0b  1001  0001,
0.001489660000000,,0b  0100  0110,
0.001493620000000,,0b  0101  1100,
0.001497580000000,,0b  0011  1011,
0.001501540000000,,0b  1011  1110,
0.001505520000000,,0b  0111  0110,
0.001509480000000,,0b  0101  0100,
0.001513440000000,,0b  0110  1110,
0.001517400000000,,0b  1011  0100,
0.001521380000000,,0b  1000  1110,
0.001525340000000,,0b  1001  0000,
0.001529300000000,,0b  1110  1001,
0.001533280000000,,0b  1010  1100,
0.001537240000000,,0b  1011  1100,
0.001541200000000,,0b  0101  0101,
0.001545160000000,,0b  0111  0001,
0.001549140000000,,0b  0100  0000,
0.001553100000000,,0b  0001  1000,
0.001557060000000,,0b  0100  0100,
0.001561040000000,,0b  1010  0000,
0.001565000000000,,0b  1110  0110,
0.001568980000000,,0b  1000  1110,
0.001572940000000,,0b  1111  0000,
0.001576900000000,,0b  1110  1010,
0.001580860000000,,0b  0011  0101,
0.001584820000000,,0b  0011  1100,
0.001588780000000,,0b  0011  0101,
0.001592760000000,,0b  1111  1010,
0.001596720000000,,0b  0101  0100,
0.001600680000000,,0b  1001  0101,
0.001604660000000,,0b  0000  1001,
0.001608620000000,,0b  1000  1111,
0.001612580000000,,0b  1010  1100,
0.001616540000000,,0b  0010  1111,
0.001620500000000,,0b  0110  0011,
0.001624480000000,,0b  0011  1001,
0.001628440000000,,0b  0010  1110,
0.001632400000000,,0b  0110  0100,
0.001636380000000,,0b  0100  0101,
0.001640340000000,,0b  1101  0011,
0.001644300000000,,0b  1101  1101,
0.001648260000000,,0b  0011  1001,
0.001652240000000,,0b  0001  1111,
0.001656200000000,,0b  0111  0100,
0.001660160000000,,0b  1001  0011,
0.001664120000000,,0b  0000  1001,
0.001668080000000,,0b  1011  0110,
0.001672060000000,,0b  0011  0100,
0.001676020000000,,0b  0010  1001,
0.001679980000000,,0b  0110  1011,
0.001683960000000,,0b  1000  1000,
0.001687920000000,,0b  0110  0110,
0.001691880000000,,0b  1011  0000,
0.001695860000000,,0b  1001  0111,
0.001699820000000,,0b  0010  0111,
0.001703780000000,,0b  0111  0111,
0.001707740000000,,0b  0010  0000,
0.001711720000000,,0b  0010  0010,
0.001715680000000,,0b  0100  0101,
0.001719640000000,,0b  0010  0110,
0.001723600000000,,0b  1000  1110,
0.001727580000000,,0b  1011  0100,
0.001731540000000,,0b  1010  1100,
0.001735500000000,,0b  1011  0011,
0.001739480000000,,0b  1010  1010,
0.001743440000000,,0b  1110  0111,
0.001747400000000,,0b  1101  0101,
0.001751380000000,,0b  0100  0010,
0.001755340000000,,0b  1111  1010,
0.001759300000000,,0b  0111  0111,
0.001763260000000,,0b  1010  0111,
0.001767240000000,,0b  0101  0000,
0.001771200000000,,0b  1101  1110,
0.001775160000000,,0b  1001  1110,
0.001779120000000,,0b  0111  0000,
0.001783100000000,,0b  0101  0100,
0.001787060000000,,0b  0101  0111,
0.001791040000000,,0b  0010  1100,
0.001795000000000,,0b  1000  1000,
0.001798960000000,,0b  1001  1000,
0.001802940000000,,0b  0101  1000,
0.001806900000000,,0b  1110  0100,
0.001810860000000,,0b  0110  1000,
0.001814820000000,,0b  1000  0111,
0.001818800000000,,0b  1000  0101,
0.001822760000000,,0b  1110  1010,
0.001826720000000,,0b  0000  0001,
0.001830700000000,,0b  0111  1001,
0.001834660000000,,0b  1001  0001,
0.001838620000000,,0b  0101  0011,
0.001842600000000,,0b  0000  1001,
0.001846560000000,,0b  1111  0010,
0.001850520000000,,0b  0111  0010,
0.001854500000000,,0b  1010  1111,
0.001858460000000,,0b  1111  1101,
0.001862420000000,,0b  0101  1010,
0.001866380000000,,0b  0100  1001,
0.001870360000000,,0b  1010  0110,
0.001874320000000,,0b  1111  1000,
0.001878300000000,,0b  0101  1001,
0.001882260000000,,0b  0101  1111,
0.001886220000000,,0b  1101  1100,
0.001890180000000,,0b  1101  0011,
0.001894160000000,,0b  1011  1000,
0.001898120000000,,0b  0110  1111,
0.001902080000000,,0b  1111  0100,
0.001906060000000,,0b  1000  0111,
0.001910020000000,,0b  1100  0101,
0.001913980000000,,0b  1110  1000,
0.001917960000000,,0b  1110  1111,
0.001921920000000,,0b  1000  0110,
0.001925880000000,,0b  0010  1110,
0.001929840000000,,0b  0101  1110,
0.001933820000000,,0b  1110  1110,
0.001937780000000,,0b  1111  1011,
0.001941740000000,,0b  1111  1011,
0.001945720000000,,0b  0110  0101,
0.001949680000000,,0b  1000  1110,
0.001953640000000,,0b  0110  0100,
0.001957620000000,,0b  1010  1011,
0.001961580000000,,0b  0011  1011,
0.001965540000000,,0b  0001  0101,
0.001969520000000,,0b  1100  1001,
0.001973480000000,,0b  0000  0000,
0.001977440000000,,0b  0001  0010,
0.001981400000000,,0b  0010  0010,
0.001985360000000,,0b  1000  1111,
0.001989340000000,,0b  1000  1011,
0.001993300000000,,0b  0101  1001,
0.001997260000000,,0b  0101  0010,
0.002001240000000,,0b  0000  0001,
0.002005200000000,,0b  0111  0001,
0.002009180000000,,0b  0001  1001,
0.002013140000000,,0b  1000  0011,
0.002017100000000,,0b  1101  1011,
0.002021060000000,,0b  0010  1000,
0.002025040000000,,0b  0011  0111,
0.002029000000000,,0b  0100  1101,
0.002032960000000,,0b  0011  0000,
0.002036920000000,,0b  1011  0101,
0.002040900000000,,0b  1000  1100,
0.002044860000000,,0b  1011  1001,
0.002048820000000,,0b  0110  0110,
0.002052800000000,,0b  0110  0110,
0.002056760000000,,0b  1111  0110,
0.002060740000000,,0b  1111  0011,
0.002064700000000,,0b  1001  0101,
0.002068660000000,,0b  1101  0101,
0.002072620000000,,0b  0100  0100,
0.002076600000000,,0b  1001  1100,
0.002080560000000,,0b  0010  1011,
0.002084540000000,,0b  1111  1010,
0.002088500000000,,0b  1000  1011,
0.002092460000000,,0b  0110  1101,
0.002096420000000,,0b  0001  0111,
0.002100400000000,,0b  1010  0101,
0.002104360000000,,0b  1101  1000,
0.002108320000000,,0b  0100  0100,
0.002112300000000,,0b  1110  0100,
0.002116260000000,,0b  1010  0000,
0.002120240000000,,0b  0000  1000,
0.002124200000000,,0b  0110  0110,
0.002128160000000,,0b  0011  1000,
0.002132120000000,,0b  0001  1010,
0.002136080000000,,0b  0010  1010,
0.002140060000000,,0b  0101  1010,
0.002144020000000,,0b  1000  0100,
0.002147980000000,,0b  0111  1100,
0.002151940000000,,0b  0110  1001,
0.002155900000000,,0b  1111  1000,
0.002159880000000,,0b  0111  0010,
0.002163840000000,,0b  1110  0101,
0.002167820000000,,0b  0101  0101,
0.002171780000000,,0b  0101  0000,
0.002175740000000,,0b  0101  0000,
0.002179720000000,,0b  0111  0101,
0.002183680000000,,0b  0010  0001,
0.002187640000000,,0b  0010  0100,
0.002191620000000,,0b  0010  1000,
0.002195580000000,,0b  1100  0001,
0.002199540000000,,0b  0010  1101,
0.002203500000000,,0b  1001  0011,
0.002207480000000,,0b  0010  1000,
0.002211440000000,,0b  1010  0110,
0.002215400000000,,0b  0101  1001,
0.002219360000000,,0b  0100  1100,
0.002223320000000,,0b  1110  1111,
0.002227300000000,,0b  0100  0110,
0.002231260000000,,0b  0010  1001,
0.002235220000000,,0b  0110  1101,
0.002239200000000,,0b  1110  1110,
0.002243160000000,,0b  0011  1010,
0.002247120000000,,0b  1110  1101,
0.002251100000000,,0b  0100  1100,
0.002255060000000,,0b  1001  0100,
0.002259020000000,,0b  1111  1110,
0.002262980000000,,0b  1111  0101,
0.002266960000000,,0b  1010  1110,
0.002270920000000,,0b  0101  0110,
0.002274880000000,,0b  1110  1110,
0.002278840000000,,0b  1010  0110,
0.002282820000000,,0b  0010  0100,
0.002286780000000,,0b  1001  0010,
0.002290740000000,,0b  0110  1111,
0.002294720000000,,0b  1101  1000,
0.002298680000000,,0b  0100  1010,
0.002302640000000,,0b  0000  1010,
0.002306620000000,,0b  0010  1100,
0.002310580000000,,0b  1000  0111,
0.002314560000000,,0b  0110  0111,
0.002318520000000,,0b  1100  1110,
0.002322480000000,,0b  0111  0001,
0.002326460000000,,0b  0011  0010,
0.002330420000000,,0b  0011  1001,
0.002334380000000,,0b  0101  0010,
0.002338360000000,,0b  1010  1011,
0.002342320000000,,0b  1101  1111,
0.002346280000000,,0b  0101  0111,
0.002350260000000,,0b  1110  0101,
0.002354220000000,,0b  0001  0110,
0.002358180000000,,0b  0110  0001,
0.002362160000000,,0b  1001  0000,
0.002366120000000,,0b  1010  0100,
0.002370100000000,,0b  0111  0011,
0.002374060000000,,0b  1111  0000,
0.002378020000000,,0b  0000  1011,
0.002382000000000,,0b  0010  0010,
0.002385960000000,,0b  0110  0010,
0.002389920000000,,0b  0101  0000,
0.002393900000000,,0b  1011  1111,
0.002397860000000,,0b  1000  1100,
0.002401820000000,,0b  1111  0011,
0.002405800000000,,0b  1100  1110,
0.002409760000000,,0b  0110  1100,
0.002413720000000,,0b  1110  1111,
0.002417700000000,,0b  0010  0000,
0.002421660000000,,0b  0100  1100,
0.002425640000000,,0b  1010  1000,
0.002429600000000,,0b  0011  0011,
0.002433560000000,,0b  1000  0001,
0.002437520000000,,0b  1101  0101,
0.002441500000000,,0b  1101  0001,
0.002445460000000,,0b  1100  1100,
0.002449420000000,,0b  0011  1111,
0.002453380000000,,0b  1100  1001,
0.002457360000000,,0b  0010  1100,
0.002461320000000,,0b  1101  1111,
0.002465280000000,,0b  1110  1101,
0.002469240000000,,0b  0100  1011,
0.002473220000000,,0b  1110  0011,
0.002477180000000,,0b  1011  1000,
0.002481160000000,,0b  1011  0010,
0.002485120000000,,0b  0010  1110,
0.002489080000000,,0b  1010  1101,
0.002493060000000,,0b  1101  1011,
0.002497020000000,,0b  0010  1010,
0.002500980000000,,0b  0001  0101,
0.002504960000000,,0b  0111  1001,
0.002508920000000,,0b  0000  0100,
0.002512900000000,,0b  0000  0011,
0.002516860000000,,0b  0001  1101,
0.002520820000000,,0b  1100  0001,
0.002524800000000,,0b  1101  0101,
0.002528760000000,,0b  0001  1101,
0.002532720000000,,0b  0000  0111,
0.002536680000000,,0b  1011  0100,
0.002540660000000,,0b  0111  0010,
0.002544620000000,,0b  0101  1010,
0.002548580000000,,0b  1010  1110,
0.002552540000000,,0b  1101  0111,
0.002556520000000,,0b  1111  1010,
0.002560480000000,,0b  0110  0001,
0.002564440000000,,0b  1100  0001,
0.002568400000000,,0b  1011  0111,
0.002572380000000,,0b  0011  1100,
0.002576340000000,,0b  1010  1010,
0.002580300000000,,0b  0000  0000,
0.002584280000000,,0b  1010  0100,
0.002588240000000,,0b  0100  0000,
0.002592200000000,,0b  1100  0010,
0.002596180000000,,0b  1110  1001,
0.002600140000000,,0b  1100  1100,
0.002604100000000,,0b  1011  1111,
0.002608080000000,,0b  1100  1100,
0.002612040000000,,0b  1111  0001,
0.002616000000000,,0b  0010  0000,
0.002619960000000,,0b  1001  0011,
0.002623940000000,,0b  0101  0000,
0.002627900000000,,0b  0010  1101,
0.002631860000000,,0b  1010  1011,
0.002635840000000,,0b  1010  0001,
0.002639800000000,,0b  1011  1010,
0.002643760000000,,0b  0100  1011,
0.002647740000000,,0b  1010  0110,
0.002651700000000,,0b  1110  1111,
0.002655680000000,,0b  0010  1110,
0.002659640000000,,0b  1010  0010,
0.002663600000000,,0b  0010  0100,
0.002667580000000,,0b  1011  1100,
0.002671540000000,,0b  1000  0000,
0.002675500000000,,0b  0010  0011,
0.002679480000000,,0b  1011  1010,
0.002683440000000,,0b  1101  0100,
0.002687400000000,,0b  0101  1100,
0.002691360000000,,0b  0001  1111,
0.002695340000000,,0b  1111  1011,
0.002699300000000,,0b  0110  1001,
0.002703260000000,,0b  0100  0010,
0.002707220000000,,0b  1101  1100,
0.002711200000000,,0b  0001  0000,
0.002715160000000,,0b  1000  1100,
0.002719120000000,,0b  0111  0010,
0.002723080000000,,0b  1101  1010,
0.002727040000000,,0b  1010  1011,
0.002731020000000,,0b  0000  1010,
0.002734980000000,,0b  0000  0101,
0.002738940000000,,0b  0001  1111,
0.002742920000000,,0b  1101  1010,
0.002746880000000,,0b  0111  1001,
0.002750840000000,,0b  0010  1111,
0.002754800000000,,0b  1011  1001,
0.002758780000000,,0b  1001  0100,
0.002762740000000,,0b  0100  0010,
0.002766700000000,,0b  0011  1101,
0.002770680000000,,0b  0000  0111,
0.002774640000000,,0b  1101  0010,
0.002778600000000,,0b  0001  0111,
0.002782580000000,,0b  1001  1111,
0.002786540000000,,0b  0111  0011,
0.002790500000000,,0b  0110  1100,
0.002794480000000,,0b  1100  0010,
0.002798440000000,,0b  1111  1100,
0.002802400000000,,0b  1001  1001,
0.002806360000000,,0b  0111  0110,
0.002810340000000,,0b  0000  0000,
0.002814300000000,,0b  0010  1000,
0.002818280000000,,0b  1000  1001,
0.002822240000000,,0b  1010  0111,
0.002826200000000,,0b  1010  1101,
0.002830160000000,,0b  0000  0101,
0.002834140000000,,0b  1100  0011,
0.002838100000000,,0b  0001  0001,
0.002842060000000,,0b  0100  1001,
0.002846040000000,,0b  0010  1011,
0.002850000000000,,0b  0010  0000,
0.002853960000000,,0b  0010  0110,
0.002857940000000,,0b  0000  0001,
0.002861900000000,,0b  0100  1110,
0.002865860000000,,0b  1110  0111,
0.002869840000000,,0b  1101  1001,
0.002873800000000,,0b  1000  1110,
0.002877760000000,,0b  0100  0010,
0.002881740000000,,0b  1100  1100,
0.002885700000000,,0b  0001  0000,
0.002889680000000,,0b  0011  0111,
0.002893640000000,,0b  1100  1101,
0.002897600000000,,0b  0011  0101,
0.002901580000000,,0b  0110  1000,
0.002905540000000,,0b  0111  0011,
0.002909500000000,,0b  1100  0111,
